,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
161,2018-06-08,1581.5571636206712,1539.3911045787609,1741.611483596805,1581.5571636206712,1581.5571636206712,55.16599467356724,55.16599467356724,55.16599467356724,37.24389010817667,37.24389010817667,37.24389010817667,-2.071396110385925,-2.071396110385925,-2.071396110385925,19.99350067577649,19.99350067577649,19.99350067577649,0.0,0.0,0.0,1636.7231582942384
162,2018-06-11,1580.3866065280547,1551.5942665386442,1748.1735930534674,1580.3866065280547,1580.3866065280547,69.53719031043661,69.53719031043661,69.53719031043661,37.24389010817667,37.24389010817667,37.24389010817667,-3.3583886971522037,-3.3583886971522037,-3.3583886971522037,35.65168889941213,35.65168889941213,35.65168889941213,0.0,0.0,0.0,1649.9237968384914
163,2018-06-12,1579.996420830516,1552.8235084780267,1762.7919898748016,1579.996420830516,1579.996420830516,80.72927027036481,80.72927027036481,80.72927027036481,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745772303,3.0292224745772303,3.0292224745772303,40.4561576876109,40.4561576876109,40.4561576876109,0.0,0.0,0.0,1660.7256911008808
164,2018-06-13,1579.6062351329772,1566.2419283933014,1770.3857515905772,1579.6062351329774,1579.6062351329774,88.42093606431028,88.42093606431028,88.42093606431028,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608061893,6.089135608061893,6.089135608061893,45.087910348071716,45.087910348071716,45.087910348071716,0.0,0.0,0.0,1668.0271711972875
165,2018-06-14,1579.2160494354382,1567.2149648836287,1774.0130574345853,1579.2160494354382,1579.2160494354382,92.45212278468239,92.45212278468239,92.45212278468239,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862010853,5.622399862010853,5.622399862010853,49.58583281449486,49.58583281449486,49.58583281449486,0.0,0.0,0.0,1671.6681722201206
166,2018-06-15,1578.8258637378995,1571.700673982692,1769.0169976567065,1578.8258637378995,1578.8258637378995,89.17152890746928,89.17152890746928,89.17152890746928,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103889966,-2.0713961103889966,-2.0713961103889966,53.99903490968159,53.99903490968159,53.99903490968159,0.0,0.0,0.0,1667.9973926453688
167,2018-06-18,1577.655306645283,1582.8836085241587,1778.3536698461103,1577.655306645283,1577.655306645283,101.22183678287716,101.22183678287716,101.22183678287716,37.24389010817667,37.24389010817667,37.24389010817667,-3.35838869716287,-3.35838869716287,-3.35838869716287,67.33633537186336,67.33633537186336,67.33633537186336,0.0,0.0,0.0,1678.87714342816
168,2018-06-19,1577.2651209477442,1591.332021115722,1795.3977455487866,1577.2651209477442,1577.2651209477442,112.31295841010818,112.31295841010818,112.31295841010818,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745670158,3.0292224745670158,3.0292224745670158,72.03984582736449,72.03984582736449,72.03984582736449,0.0,0.0,0.0,1689.5780793578524
169,2018-06-20,1576.8749352502055,1597.6963876058996,1804.8521785507783,1576.8749352502055,1576.8749352502055,120.32106853577245,120.32106853577245,120.32106853577245,37.24389010817667,37.24389010817667,37.24389010817667,6.0891356080629535,6.0891356080629535,6.0891356080629535,76.98804281953282,76.98804281953282,76.98804281953282,0.0,0.0,0.0,1697.1960037859778
170,2018-06-21,1576.4847495526667,1600.1179521128856,1801.4408417853738,1576.4847495526665,1576.4847495526665,125.11338816600289,125.11338816600289,125.11338816600289,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862006198,5.622399862006198,5.622399862006198,82.24709819582002,82.24709819582002,82.24709819582002,0.0,0.0,0.0,1701.5981377186695
171,2018-06-22,1576.094563855128,1596.5211322894534,1804.123146752531,1576.094563855128,1576.094563855128,123.0499782116708,123.0499782116708,123.0499782116708,37.24389010817667,37.24389010817667,37.24389010817667,-2.071396110396821,-2.071396110396821,-2.071396110396821,87.87748421389095,87.87748421389095,87.87748421389095,0.0,0.0,0.0,1699.1445420667987
172,2018-06-25,1574.9240067625115,1621.813398067717,1822.751854310655,1574.9240067625115,1574.9240067625115,141.35318799449914,141.35318799449914,141.35318799449914,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697156422,-3.358388697156422,-3.358388697156422,107.46768658347888,107.46768658347888,107.46768658347888,0.0,0.0,0.0,1716.2771947570106
173,2018-06-26,1574.5338210649725,1627.9540900580648,1836.8287622960486,1574.5338210649725,1574.5338210649725,155.26905066252317,155.26905066252317,155.26905066252317,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745722134,3.0292224745722134,3.0292224745722134,114.99593807977428,114.99593807977428,114.99593807977428,0.0,0.0,0.0,1729.8028717274956
174,2018-06-27,1574.1436353674337,1640.3192752130597,1842.1041497349788,1574.1436353674337,1574.1436353674337,166.3707193027992,166.3707193027992,166.3707193027992,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608064507,6.089135608064507,6.089135608064507,123.03769358655798,123.03769358655798,123.03769358655798,0.0,0.0,0.0,1740.514354670233
175,2018-06-28,1574.8667632214297,1654.5567084995646,1849.9699581652608,1574.8667632214297,1574.8667632214297,174.44465735466466,174.44465735466466,174.44465735466466,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862004043,5.622399862004043,5.622399862004043,131.57836738448393,131.57836738448393,131.57836738448393,0.0,0.0,0.0,1749.3114205760944
176,2018-06-29,1575.5898910754256,1652.1927887284924,1862.4569733351686,1575.5898910754256,1575.5898910754256,175.75959616957218,175.75959616957218,175.75959616957218,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103837017,-2.0713961103837017,-2.0713961103837017,140.5871021717792,140.5871021717792,140.5871021717792,0.0,0.0,0.0,1751.3494872449978
177,2018-07-02,1577.7592746374135,1681.014874953159,1878.2077067273685,1577.7592746374135,1577.7592746374135,203.75839291205753,203.75839291205753,203.75839291205753,37.24389010817667,37.24389010817667,37.24389010817667,-3.3583886971550347,-3.3583886971550347,-3.3583886971550347,169.8728915010359,169.8728915010359,169.8728915010359,0.0,0.0,0.0,1781.517667549471
178,2018-07-03,1578.4824024914094,1694.28752431921,1900.3336774823083,1578.4824024914094,1578.4824024914094,220.4036365316445,220.4036365316445,220.4036365316445,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745774115,3.0292224745774115,3.0292224745774115,180.13052394889044,180.13052394889044,180.13052394889044,0.0,0.0,0.0,1798.8860390230539
179,2018-07-05,1579.9286581994013,1720.4729502963319,1927.4538971888217,1579.9286581994013,1579.9286581994013,243.6595718604929,243.6595718604929,243.6595718604929,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862008139,5.622399862008139,5.622399862008139,200.7932818903081,200.7932818903081,200.7932818903081,0.0,0.0,0.0,1823.5882300598942
180,2018-07-06,1580.6517860533972,1727.2090805358764,1934.1994492687336,1580.6517860533972,1580.6517860533972,246.13924348993453,246.13924348993453,246.13924348993453,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103915266,-2.0713961103915266,-2.0713961103915266,210.9667494921494,210.9667494921494,210.9667494921494,0.0,0.0,0.0,1826.7910295433317
181,2018-07-09,1582.821169615385,1753.5046786574894,1952.5759737554667,1582.821169615385,1582.821169615385,273.26043970758747,273.26043970758747,273.26043970758747,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697148587,-3.358388697148587,-3.358388697148587,239.3749382965594,239.3749382965594,239.3749382965594,0.0,0.0,0.0,1856.0816093229726
182,2018-07-10,1583.5442974693813,1772.219130319412,1970.1357162682132,1583.5442974693813,1583.5442974693813,288.00405140094307,288.00405140094307,288.00405140094307,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745701417,3.0292224745701417,3.0292224745701417,247.73093881819622,247.73093881819622,247.73093881819622,0.0,0.0,0.0,1871.5483488703244
183,2018-07-11,1584.267425323377,1786.011599600652,1980.4378949595693,1584.267425323377,1584.267425323377,298.67147590715575,298.67147590715575,298.67147590715575,37.24389010817667,37.24389010817667,37.24389010817667,6.08913560805986,6.08913560805986,6.08913560805986,255.33845019091922,255.33845019091922,255.33845019091922,0.0,0.0,0.0,1882.9389012305328
184,2018-07-12,1584.990553177373,1793.5171655727852,1995.0796953300753,1584.990553177373,1584.990553177373,304.9626027401791,304.9626027401791,304.9626027401791,37.24389010817667,37.24389010817667,37.24389010817667,5.6223998620059845,5.6223998620059845,5.6223998620059845,262.0963127699964,262.0963127699964,262.0963127699964,0.0,0.0,0.0,1889.953155917552
185,2018-07-13,1585.713681031369,1789.4529237717725,1987.7952101977605,1585.713681031369,1585.713681031369,303.08898615162315,303.08898615162315,303.08898615162315,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103945997,-2.0713961103945997,-2.0713961103945997,267.9164921538411,267.9164921538411,267.9164921538411,0.0,0.0,0.0,1888.8026671829923
186,2018-07-16,1587.8830645933567,1804.6317304015042,2000.2512147769976,1587.8830645933567,1587.8830645933567,313.00150938533716,313.00150938533716,313.00150938533716,37.24389010817667,37.24389010817667,37.24389010817667,-3.3583886971592523,-3.3583886971592523,-3.3583886971592523,279.1160079743197,279.1160079743197,279.1160079743197,0.0,0.0,0.0,1900.8845739786939
187,2018-07-17,1588.606192447353,1810.5823685838177,2015.7472491464773,1588.606192447353,1588.606192447353,320.9182655870128,320.9182655870128,320.9182655870128,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745723937,3.0292224745723937,3.0292224745723937,280.64515300426376,280.64515300426376,280.64515300426376,0.0,0.0,0.0,1909.5244580343656
188,2018-07-18,1589.3293203013488,1811.6972932701703,2011.054923681365,1589.3293203013488,1589.3293203013488,324.3985365908955,324.3985365908955,324.3985365908955,37.24389010817667,37.24389010817667,37.24389010817667,6.08913560806092,6.08913560806092,6.08913560806092,281.06551087465795,281.06551087465795,281.06551087465795,0.0,0.0,0.0,1913.7278568922443
189,2018-07-19,1590.0524481553448,1807.710627413121,2012.5044836853046,1590.0524481553448,1590.0524481553448,323.2716822035369,323.2716822035369,323.2716822035369,37.24389010817667,37.24389010817667,37.24389010817667,5.62239986200383,5.62239986200383,5.62239986200383,280.40539223335645,280.40539223335645,280.40539223335645,0.0,0.0,0.0,1913.3241303588816
190,2018-07-20,1590.7755760093407,1799.7930176982838,2007.2893988268452,1590.7755760093407,1590.7755760093407,313.887138923918,313.887138923918,313.887138923918,37.24389010817667,37.24389010817667,37.24389010817667,-2.071396110397671,-2.071396110397671,-2.071396110397671,278.714644926139,278.714644926139,278.714644926139,0.0,0.0,0.0,1904.6627149332587
191,2018-07-23,1592.9449595713286,1795.3861218637085,1995.115087900259,1592.9449595713286,1592.9449595713286,302.14724428074055,302.14724428074055,302.14724428074055,37.24389010817667,37.24389010817667,37.24389010817667,-3.3583886971528045,-3.3583886971528045,-3.3583886971528045,268.2617428697167,268.2617428697167,268.2617428697167,0.0,0.0,0.0,1895.0922038520691
192,2018-07-24,1593.6680874253245,1798.1979107290515,1998.0700941344032,1593.6680874253245,1593.6680874253245,303.6156014590615,303.6156014590615,303.6156014590615,37.24389010817667,37.24389010817667,37.24389010817667,3.029222474580539,3.029222474580539,3.029222474580539,263.34248887630434,263.34248887630434,263.34248887630434,0.0,0.0,0.0,1897.283688884386
193,2018-07-25,1594.3912152793205,1790.7558352019655,1997.0406579870123,1594.3912152793205,1594.3912152793205,301.2561542083713,301.2561542083713,301.2561542083713,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608062474,6.089135608062474,6.089135608062474,257.92312849213215,257.92312849213215,257.92312849213215,0.0,0.0,0.0,1895.6473694876918
194,2018-07-26,1595.1143431333167,1781.8144124584505,1994.4989441533216,1595.1143431333167,1595.1143431333167,295.0177263650175,295.0177263650175,295.0177263650175,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862010426,5.622399862010426,5.622399862010426,252.15143639483037,252.15143639483037,252.15143639483037,0.0,0.0,0.0,1890.1320694983342
195,2018-07-27,1595.8374709873124,1769.9700017646153,1980.3855249478224,1595.8374709873124,1595.8374709873124,281.35502276121304,281.35502276121304,281.35502276121304,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103893044,-2.0713961103893044,-2.0713961103893044,246.1825287634257,246.1825287634257,246.1825287634257,0.0,0.0,0.0,1877.1924937485255
196,2018-07-30,1598.0068545493004,1753.2376806648235,1962.2170578767677,1598.0068545493004,1598.0068545493004,262.5691153079274,262.5691153079274,262.5691153079274,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697146357,-3.358388697146357,-3.358388697146357,228.6836138968971,228.6836138968971,228.6836138968971,0.0,0.0,0.0,1860.5759698572278
197,2018-07-31,1598.7299824032964,1768.1001555713838,1961.6589444716078,1598.7299824032964,1598.7299824032964,263.77930294964364,263.77930294964364,263.77930294964364,37.24389010817667,37.24389010817667,37.24389010817667,3.029222474582791,3.029222474582791,3.029222474582791,223.50619036688417,223.50619036688417,223.50619036688417,0.0,0.0,0.0,1862.50928535294
198,2018-08-01,1599.4531102572923,1764.156721356621,1967.0756876628873,1599.4531102572923,1599.4531102572923,262.23210704206923,262.23210704206923,262.23210704206923,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608060028,6.089135608060028,6.089135608060028,218.89908132583253,218.89908132583253,218.89908132583253,0.0,0.0,0.0,1861.6852172993615
199,2018-08-02,1600.1762381112883,1755.3085706223733,1954.5632823858052,1600.176238111288,1600.176238111288,257.85698257163693,257.85698257163693,257.85698257163693,37.24389010817667,37.24389010817667,37.24389010817667,5.6223998620057705,5.6223998620057705,5.6223998620057705,214.99069260145447,214.99069260145447,214.99069260145447,0.0,0.0,0.0,1858.0332206829253
200,2018-08-03,1600.9253929769538,1745.9687385769653,1955.9663856715958,1600.9253929769538,1600.9253929769538,247.06643612661156,247.06643612661156,247.06643612661156,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103971292,-2.0713961103971292,-2.0713961103971292,211.89394212883207,211.89394212883207,211.89394212883207,0.0,0.0,0.0,1847.9918291035654
201,2018-08-06,1603.1728575739508,1745.3073560658622,1942.0590900631962,1603.1728575739508,1603.1728575739508,242.20649362612096,242.20649362612096,242.20649362612096,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697157022,-3.358388697157022,-3.358388697157022,208.3209922151013,208.3209922151013,208.3209922151013,0.0,0.0,0.0,1845.3793512000716
202,2018-08-07,1603.9220124396165,1749.0113785381513,1956.8873998447434,1603.9220124396165,1603.9220124396165,249.4849466928308,249.4849466928308,249.4849466928308,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745630536,3.0292224745630536,3.0292224745630536,209.21183411009108,209.21183411009108,209.21183411009108,0.0,0.0,0.0,1853.4069591324474
203,2018-08-08,1604.6711673052823,1759.6856044337806,1951.2920562630638,1604.6711673052823,1604.6711673052823,254.50736574821514,254.50736574821514,254.50736574821514,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608061335,6.089135608061335,6.089135608061335,211.17434003197718,211.17434003197718,211.17434003197718,0.0,0.0,0.0,1859.1785330534974
204,2018-08-09,1605.4203221709479,1755.5582730614628,1961.8754796705005,1605.4203221709479,1605.4203221709479,257.05786098205795,257.05786098205795,257.05786098205795,37.24389010817667,37.24389010817667,37.24389010817667,5.6223998620011155,5.6223998620011155,5.6223998620011155,214.19157101188014,214.19157101188014,214.19157101188014,0.0,0.0,0.0,1862.4781831530058
205,2018-08-10,1606.1694770366137,1760.1797615251896,1960.4934964422193,1606.1694770366137,1606.1694770366137,253.3957736475974,253.3957736475974,253.3957736475974,37.24389010817667,37.24389010817667,37.24389010817667,-2.071396110395449,-2.071396110395449,-2.071396110395449,218.22327964981616,218.22327964981616,218.22327964981616,0.0,0.0,0.0,1859.5652506842112
206,2018-08-13,1608.4169416336106,1781.003132513304,1977.2585440278167,1608.4169416336103,1608.4169416336103,269.56063111674104,269.56063111674104,269.56063111674104,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697150575,-3.358388697150575,-3.358388697150575,235.6751297057149,235.6751297057149,235.6751297057149,0.0,0.0,0.0,1877.9775727503516
207,2018-08-14,1609.1660964992764,1794.953162116352,1990.1298513052661,1609.1660964992764,1609.1660964992764,283.2101557595005,283.2101557595005,283.2101557595005,37.24389010817667,37.24389010817667,37.24389010817667,3.029222474565306,3.029222474565306,3.029222474565306,242.9370431767585,242.9370431767585,242.9370431767585,0.0,0.0,0.0,1892.3762522587767
208,2018-08-15,1609.915251364942,1796.010627423834,2001.8655674389054,1609.915251364942,1609.915251364942,294.0427908191486,294.0427908191486,294.0427908191486,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608062643,6.089135608062643,6.089135608062643,250.7097651029093,250.7097651029093,250.7097651029093,0.0,0.0,0.0,1903.9580421840906
209,2018-08-16,1610.6644062306077,1811.362646183136,2011.8900016736866,1610.6644062306077,1610.6644062306077,301.71366850147626,301.71366850147626,301.71366850147626,37.24389010817667,37.24389010817667,37.24389010817667,5.622399861998961,5.622399861998961,5.622399861998961,258.84737853130065,258.84737853130065,258.84737853130065,0.0,0.0,0.0,1912.3780747320839
210,2018-08-17,1611.4135610962733,1810.2922482664405,2015.16760970583,1611.4135610962733,1611.4135610962733,302.36801236389243,302.36801236389243,302.36801236389243,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103918344,-2.0713961103918344,-2.0713961103918344,267.1955183661076,267.1955183661076,267.1955183661076,0.0,0.0,0.0,1913.7815734601656
211,2018-08-20,1613.6610256932702,1843.7378369266628,2040.2633939024045,1613.6610256932702,1613.6610256932702,325.78692081303996,325.78692081303996,325.78692081303996,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697149187,-3.358388697149187,-3.358388697149187,291.90141940201244,291.90141940201244,291.90141940201244,0.0,0.0,0.0,1939.44794650631
212,2018-08-21,1614.410180558936,1857.291713465322,2052.0824255027837,1614.410180558936,1614.410180558936,339.7669758746981,339.7669758746981,339.7669758746981,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745734506,3.0292224745734506,3.0292224745734506,299.49386329194795,299.49386329194795,299.49386329194795,0.0,0.0,0.0,1954.177156433634
213,2018-08-22,1615.1593354246017,1863.3853224229963,2072.998173200722,1615.1593354246017,1615.1593354246017,349.8461550727768,349.8461550727768,349.8461550727768,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608060441,6.089135608060441,6.089135608060441,306.51312935653976,306.51312935653976,306.51312935653976,0.0,0.0,0.0,1965.0054904973786
214,2018-08-23,1615.908490290267,1871.9781542370156,2073.672875865706,1615.908490290267,1615.908490290267,355.6887768652996,355.6887768652996,355.6887768652996,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862003057,5.622399862003057,5.622399862003057,312.8224868951198,312.8224868951198,312.8224868951198,0.0,0.0,0.0,1971.5972671555667
215,2018-08-24,1616.657645155933,1872.9801478691816,2066.0718243862,1616.657645155933,1616.657645155933,353.4710444725907,353.4710444725907,353.4710444725907,37.24389010817667,37.24389010817667,37.24389010817667,-2.071396110388221,-2.071396110388221,-2.071396110388221,318.29855047480225,318.29855047480225,318.29855047480225,0.0,0.0,0.0,1970.1286896285237
216,2018-08-27,1618.90510975293,1886.864964944517,2084.41696986446,1618.90510975293,1618.90510975293,362.6244299642355,362.6244299642355,362.6244299642355,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697147802,-3.358388697147802,-3.358388697147802,328.7389285532066,328.7389285532066,328.7389285532066,0.0,0.0,0.0,1981.5295397171656
217,2018-08-28,1619.6542646185958,1895.8801635701402,2093.212164125897,1619.6542646185958,1619.6542646185958,370.2603656819579,370.2603656819579,370.2603656819579,37.24389010817667,37.24389010817667,37.24389010817667,3.029222474563235,3.029222474563235,3.029222474563235,329.98725309921804,329.98725309921804,329.98725309921804,0.0,0.0,0.0,1989.9146303005537
218,2018-08-29,1620.4034194842613,1894.9140809380574,2101.625805665099,1620.4034194842613,1620.4034194842613,373.38528973969574,373.38528973969574,373.38528973969574,37.24389010817667,37.24389010817667,37.24389010817667,6.0891356080615,6.0891356080615,6.0891356080615,330.05226402345755,330.05226402345755,330.05226402345755,0.0,0.0,0.0,1993.788709223957
219,2018-08-30,1621.152574349927,1894.693951796812,2092.2264877347993,1621.152574349927,1621.152574349927,371.7911262793065,371.7911262793065,371.7911262793065,37.24389010817667,37.24389010817667,37.24389010817667,5.6223998620009015,5.6223998620009015,5.6223998620009015,328.924836309129,328.924836309129,328.924836309129,0.0,0.0,0.0,1992.9437006292335
220,2018-08-31,1621.9017292155927,1882.596958825352,2087.797175629545,1621.9017292155927,1621.9017292155927,361.7890537400162,361.7890537400162,361.7890537400162,37.24389010817667,37.24389010817667,37.24389010817667,-2.071396110391293,-2.071396110391293,-2.071396110391293,326.6165597422308,326.6165597422308,326.6165597422308,0.0,0.0,0.0,1983.690782955609
221,2018-09-04,1624.8983486782552,1868.4314960143142,2068.875385688078,1624.8983486782552,1624.8983486782552,346.75451535792246,346.75451535792246,346.75451535792246,37.24389010817667,37.24389010817667,37.24389010817667,3.029222474565487,3.029222474565487,3.029222474565487,306.48140277518036,306.48140277518036,306.48140277518036,0.0,0.0,0.0,1971.6528640361776
222,2018-09-05,1625.647503543921,1871.4199019644743,2068.17108844407,1625.6475035439212,1625.6475035439212,342.4299335926682,342.4299335926682,342.4299335926682,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608063054,6.089135608063054,6.089135608063054,299.0969078764285,299.0969078764285,299.0969078764285,0.0,0.0,0.0,1968.0774371365892
223,2018-09-06,1626.3966584095865,1856.9928146324096,2066.4776926675195,1626.3966584095865,1626.3966584095865,333.83679909087084,333.83679909087084,333.83679909087084,37.24389010817667,37.24389010817667,37.24389010817667,5.6223998619962465,5.6223998619962465,5.6223998619962465,290.97050912069795,290.97050912069795,290.97050912069795,0.0,0.0,0.0,1960.2334575004575
224,2018-09-07,1627.1458132752525,1844.6107452133926,2046.435099626341,1627.1458132752525,1627.1458132752525,317.39169097771617,317.39169097771617,317.39169097771617,37.24389010817667,37.24389010817667,37.24389010817667,-2.071396110382925,-2.071396110382925,-2.071396110382925,282.21919697992246,282.21919697992246,282.21919697992246,0.0,0.0,0.0,1944.5375042529686
225,2018-09-10,1629.3932769860626,1816.6233382579135,2019.595388229636,1629.3932769860626,1629.3932769860626,287.34699973850246,287.34699973850246,287.34699973850246,37.24389010817667,37.24389010817667,37.24389010817667,-3.3583886971539494,-3.3583886971539494,-3.3583886971539494,253.46149832747972,253.46149832747972,253.46149832747972,0.0,0.0,0.0,1916.740276724565
226,2018-09-11,1630.142431556333,1820.220178036552,2011.803666699849,1630.142431556333,1630.142431556333,283.7361873735481,283.7361873735481,283.7361873735481,37.24389010817667,37.24389010817667,37.24389010817667,3.029222474573631,3.029222474573631,3.029222474573631,243.46307479079775,243.46307479079775,243.46307479079775,0.0,0.0,0.0,1913.878618929881
227,2018-09-12,1630.8915861266028,1803.6370836507513,2014.3222622155529,1630.8915861266028,1630.8915861266028,276.7969096689278,276.7969096689278,276.7969096689278,37.24389010817667,37.24389010817667,37.24389010817667,6.08913560806436,6.08913560806436,6.08913560806436,233.46388395268673,233.46388395268673,233.46388395268673,0.0,0.0,0.0,1907.6884957955306
228,2018-09-13,1631.640740696873,1789.4451327719287,2001.759316997094,1631.640740696873,1631.640740696873,266.4451803623024,266.4451803623024,266.4451803623024,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862002843,5.622399862002843,5.622399862002843,223.57889039212287,223.57889039212287,223.57889039212287,0.0,0.0,0.0,1898.0859210591755
229,2018-09-14,1632.3898952671432,1779.1501579655587,1979.0733866740807,1632.389895267143,1632.389895267143,249.0870132867119,249.0870132867119,249.0870132867119,37.24389010817667,37.24389010817667,37.24389010817667,-2.0713961103859977,-2.0713961103859977,-2.0713961103859977,213.9145192889212,213.9145192889212,213.9145192889212,0.0,0.0,0.0,1881.476908553855
230,2018-09-17,1634.6373589779537,1756.7585318728839,1957.0206634934902,1634.6373589779537,1634.6373589779537,221.03085455294047,221.03085455294047,221.03085455294047,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697152563,-3.358388697152563,-3.358388697152563,187.14535314191636,187.14535314191636,187.14535314191636,0.0,0.0,0.0,1855.6682135308943
231,2018-09-18,1635.3865135482235,1760.222170393566,1954.2979192511132,1635.3865135482238,1635.3865135482238,219.472905774989,219.472905774989,219.472905774989,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745634155,3.0292224745634155,3.0292224745634155,179.1997931922489,179.1997931922489,179.1997931922489,0.0,0.0,0.0,1854.8594193232125
232,2018-09-19,1636.1356681184939,1748.041159265259,1955.33224892214,1636.1356681184939,1636.1356681184939,215.1590335245876,215.1590335245876,215.1590335245876,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608062163,6.089135608062163,6.089135608062163,171.82600780834875,171.82600780834875,171.82600780834875,0.0,0.0,0.0,1851.2947016430815
233,2018-09-20,1636.8848226887637,1740.3950562062319,1943.1801341198432,1636.8848226887637,1636.8848226887637,207.91811367569187,207.91811367569187,207.91811367569187,37.24389010817667,37.24389010817667,37.24389010817667,5.6223998620094395,5.6223998620094395,5.6223998620094395,165.05182370550577,165.05182370550577,165.05182370550577,0.0,0.0,0.0,1844.8029363644555
234,2018-09-21,1637.633977259034,1733.429377552402,1934.1873512312638,1637.633977259034,1637.633977259034,194.0628743516389,194.0628743516389,194.0628743516389,37.24389010817667,37.24389010817667,37.24389010817667,-2.071396110393823,-2.071396110393823,-2.071396110393823,158.89038035385605,158.89038035385605,158.89038035385605,0.0,0.0,0.0,1831.6968516106729
235,2018-09-24,1639.8814409698443,1719.0978783210205,1919.3197788316081,1639.8814409698443,1639.8814409698443,177.88932010642256,177.88932010642256,177.88932010642256,37.24389010817667,37.24389010817667,37.24389010817667,-3.358388697158167,-3.358388697158167,-3.358388697158167,144.00381869540405,144.00381869540405,144.00381869540405,0.0,0.0,0.0,1817.7707610762668
236,2018-09-25,1640.6305955401144,1716.7468237283479,1932.9066680003896,1640.6305955401144,1640.6305955401144,180.4236737909284,180.4236737909284,180.4236737909284,37.24389010817667,37.24389010817667,37.24389010817667,3.0292224745686145,3.0292224745686145,3.0292224745686145,140.15056120818312,140.15056120818312,140.15056120818312,0.0,0.0,0.0,1821.0542693310429
237,2018-09-26,1641.3797501103845,1709.9859780816791,1933.2603895803265,1641.3797501103845,1641.3797501103845,180.11161557476234,180.11161557476234,180.11161557476234,37.24389010817667,37.24389010817667,37.24389010817667,6.089135608063222,6.089135608063222,6.089135608063222,136.77858985852242,136.77858985852242,136.77858985852242,0.0,0.0,0.0,1821.4913656851468
238,2018-09-27,1642.1289046806548,1718.228547520013,1921.7142258476017,1642.1289046806548,1642.1289046806548,176.69641754959764,176.69641754959764,176.69641754959764,37.24389010817667,37.24389010817667,37.24389010817667,5.622399862007286,5.622399862007286,5.622399862007286,133.83012757941367,133.83012757941367,133.83012757941367,0.0,0.0,0.0,1818.8253222302524
239,2018-09-28,1642.8780592509247,1714.873065976463,1903.5999292572712,1642.8780592509247,1642.8780592509247,166.41285863478274,166.41285863478274,166.41285863478274,37.24389010817667,37.24389010817667,37.24389010817667,-2.071396110392141,-2.071396110392141,-2.071396110392141,131.24036463699818,131.24036463699818,131.24036463699818,0.0,0.0,0.0,1809.2909178857074
240,2018-10-01,1645.1255229617352,1701.7160710453056,1910.3886405157318,1645.1255229617352,1645.1255229617352,158.7909776768172,158.7909776768172,158.7909776768172,37.24389010817667,37.24389010817667,37.24389010817667,-3.35838869715678,-3.35838869715678,-3.35838869715678,124.90547626579728,124.90547626579728,124.90547626579728,0.0,0.0,0.0,1803.9165006385524
